id,lyrics
7BeNvNtPNTHfXOhkDGJ5zn,is it this place that makes me fall from you forget the words that once rang so true did we expect that life was ever fair my god i sowed a field of rose and reaped a whipping rod and everything i ve held too tight inside could make a part of me die and if my lips could only speak the name the dam would break what is this ice that gathers round my heart to stop the flood of warmth before it even starts it would make me blind to what i thought would always be the only constant in the world for me and every hour of every day i need to fight from pulling away and if my mind could only loose the chain the dam would break for all the things i hid away and all the words i could not say the dam would break
5lgnoI2H9FPTn3soHfTQYj,he told me the ground s just right for plowin and lord knows i m drownin in a thousand things i need to do he s had a wake of perfect weather he knows it won t last forever and he s tryin to put this precious time to use while it ain t rainin while it ain t rainin rainbows today are gone tomorrow blue skies ain t somethin you can borrow life s like the weather always changin better make the most of it all s all i m sayin while it ain t rainin while it ain t rainin i told him baby i need your lovin i need warm tender huggin and a sweet gentle whisper in my ear we have had our battles our wars we ve seen our share of downpours so let s enjoy right now right here while it ain t rainin while it ain t rainin rainbows today are gone tomorrow blue skies ain t somethin you can borrow life s like the weather always changin better make the most of it all s all i m sayin while it ain t rainin while it ain t rainin yeah and life s like the weather always changin thank the good lord for every breath that you re takin yeah make the most of it all s all i m sayin while it ain t rainin while it ain t rainin while it ain t rainin while it ain t rainin while it ain t rainin 
1jPZgfC9tWFNf7iBGdrTPV,believe me now you re too young girl cherry pie with your gold curls growin up like a grapevine wrapped around you in due time oh oh oh oh sweet ophelia when young blood escapes vows that break go up up away sweet ophelia when young blood escapes vows that break go up up away up up away up up away singing like it s a full moon careless now that he has you turns you on to the right songs promises that you re hooked on oh oh oh oh sweet ophelia when young blood escapes vows that break go up up away sweet ophelia when young blood escapes vows that break go up up away up up away up up away sweet ophelia when young blood escapes vows that break go up up away sweet ophelia when young blood escapes vows that break go up up away sweet ophelia when young blood escapes vows that break go up up away  up up away up up away up up away up up away14
4EnYSBKO59oXw94z4u0r2f,today i may not have a thing at all except for just a dream or two but i ve got lots of plans for tomorrow and all my tomorrows belong to you right now it may not seem like spring at all we re drifting and the laughs are few but i ve got rainbows planned for tomorrow and all my tomorrows belong to you no one knows better than i that luck keeps passing me by that s fate but with you there at my side i ll soon be turning the tide just wait as long as i ve got arms that cling at all it s you that i ll be clinging to and all the dreams i dream beg or borrow on some bright tomorrow will all come true and all my bright tomorrows belong to you
5GLeX5W0vPJ9COFEJ9cMyU,scowling crackhead ian i can t forget your face you were a foul human being way back on st mark s place a white thug when we were both poor a life struggling for one quarter more in sixth grade that s what you d mug me for a switch blade pressed up to my jugular so i feared for my next safe streets were few my nerves grew wrecked near the second avenue i soon learned how to steer clear of a crook or a crew and now i m still here and look so are you forever you ve been crackhead ian it was your kid nickname if we spoke it you were an insane human being whether you ever did or didn t really smoke it i d know that tall thin bent over stroll all sun burned and grim since ten or twelve years old i guess yesterday is gone faces still intend our souls an i guess both our mom s places are still on rent control i was that wick small sad sag punier guy you was as big tall and bad back in junior high no sight of someone s face has ever been scarier you d come chase me from street fighter one or space harrier hello again crackhead ian i still can t forget your foul face my fellow human being i know we re both still planted on st mark s place we ve lived our poor lives in close parallel within this four or five blocks we both know so well you must have grew up near the former theater or old gross hotel i m sure you re aware of me here but oh i can t tell it seems you never outgrew your little preteen rage i still see you look so mean though now we are middle aged i was eavesdropping last year at you laughing to tell about bashing some dude with a chair till he fell i slipped fast by you talking fear and our eyes would touch drifting past by new mornings that it all changed so much i ve never known your live story i m sure it s rotten and tough but how long before these roles for us have gotten old enough you must ve had it so rough kid well i wonder forged by a tiny portion of love or fortune goes lightning or goes thunder you re a bad one crackhead ian a sad son and sunburned pig but of all the best kids seen downtown in our pre teens it s just you and me left i think how long till you notice how long until you shake my hand how long until we re old man neighbours last tribesmen of the vanished plant we never even did exchange names you were an evil kid from hades when we played these arcade games that made life great in the 80 s me and ian me and ian ryding into the night of an east village dream with these games in the street and the head and 
2LEAqMRdNEJWVxo4hn2IB7,chanel west coast fuck a bitch you know a bicth give her like this come that bitch and show the looking at he gor me down in that moment that this is just taking hits on the bitches so play that shit all night long we re on the floor all night long wanna take you home home so we can fack all night and fuck all day you re my greatest hit you re my greatest hit and i don t give a fuck at what they say cause your mine you re my greatest hit you re my greatest hit and every every thing they like oo oo on the floor i ve be oooh ooh we can do it the best we can do it it s the best we can get it rock tonight like we make it i can motherfucker lie i got the bitches acting just keep your buissines you cand make this we re in the clum stanges this is just taking hits on the bitches so play that shit all night long we re on the floor all night long wanna take you home home so we can fack all night and fuck all day you re my greatest hit you re my greatest hit and i don t give a fuck at what they say cause your mine you re my greatest hit you re my greatest hit and every every thing they like oo oo on the floor i ve be oooh ooh we can do it you got me open in my this is just taking hits on the bitches so play that shit all night long we re on the floor all night long wanna take you home home so we can fack all night and fuck all day you re my greatest hit you re my greatest hit and i don t give a fuck at what they say cause your mine you re my greatest hit you re my greatest hit and every every thing they like oo oo on the floor i ve be oooh ooh
3JnuGitHblAKCT9uAVGSEJ,girl i don t want nobody and you don t want nobody i was just getting started let this be your party i don t want nobody and you don t want nobody i was just getting started let this be your party you called me on my phone last night and you told me send the homies home that night and you said nobody was invited and you really didn t make it sound excited then you said your lucy lucy with a kissy face then i said well i don t know no fuckin lucy babe then you said well yeah you know me from your latter days who ya think was runnin with ya when your homies caved and when they ran up in your shit that made your homies lay or when them baltimore niggas shinin at your face or when them motherfucking niggas from the southside lit your block up but ya wasn t even outside or remember when a nigga tried to jump you and you called a handgun strap and the ran fool or remember when your broke black ass was hungry in the fridge and now ya only eat the finer things now let me tell ya i don t want nobody you don t want nobody let s just get it started let this be our party i don t want nobody you don t want nobody let s just get it started let this be our party i said aight baby listen what you want then she said nothin i just want you leave your girlfriend i said hell nah shawty what you talkin bout she said nigga you know what the fuck i m talkin bout or should i bring up when you was fuckin on so and so on tour when you were lying tellin her that she the only one who gettin dick sayin that you love that other bitch and how you need a fix and ain t nobody hittin on that shit like you be doin it wait hol up hol up aright look i ain t tryna tell take it there in this world mother no one can love me in this world they do not know how to love me in this world mother no one can love me in this world they do not know how to love me where is that pure loving love where is that truly loving me where is that pure loving love where is that truly loving me their white song longs to me their white song longs to me in this world mother no one can love me in this world they do not know how to love me in this world mother no one can love me in this world they do not know how to love me where is that pure loving love where is that truly loving me where is that pure loving love where is that truly loving me their white song longs to me their white song longs to me1
7ABipawimhtskcKRkdjPGN,so you think your schooling is phony i guess it s hard not to agree you say it all depends on money and who is in your family tree right you re bloody well right you got a bloody right to say right you re bloody well right you know you got a right to say ha ha you re bloody well right you know you re right to say yeah yeah you re bloody well right you know you re right to say me i don t care anyway write your problems down in detail take them to a higher place you ve had your cry no i shouldn t say wail in the meantime hush your face right you re bloody well right you got a bloody right to say right you re bloody well right you know you got a right to say ha ha you re bloody well right you know you re right to say yeah yeah you re bloody well right you know you got a right to say you got a bloody right to say you got a bloody right to say you got a bloody right to say you got a bloody right to say yeah1
2N3xThmM9fnLuq678PnVFq,girl don t giggle it s a nervous laugh you hide it well at first he couldn t tell nobody wants to act like they care too much you hide it well boy don t fidget you re a nervous one you hide it well at first she couldn t tell nobody wants to act like they care too much you hide it well honey my heart is a heavy one i need to rest a spell for you it was i fell nobody wants to act like they care too much i m gonna hide it well
3Osmt9ICpSwK532FbCSAEE,taken by the crying the singing and the jive here comes that feeling again so close to dying magic is a lion i ll never see you again cast always in lies a medicinal high dependence creeping in womanized shadows come calling i ll never see you again i ve got to groove resistance i gotta sing my song to the rain i ve got to stop and kick this addiction i ain t falling i ain t falling again i ll never see you again cause i ain t falling again i ll never see you again ain t no contradiction need no explanation here comes that feeling again we ain t tryna lie let yourself go and i ll never see them again i ve got to groove resistance i gotta sing my song to the rain i ve gotta stop and kick this addiction i ain t falling i ain t falling again true i know it can be blue all i need is simply you got it going on and on and on i ve got to groove resistance i gotta sing my song to the rain i ve got a song to kick this addiction i ain t falling i ain t falling again i got tired of paying attention i gotta move to a higher ground i gotta get to my destination yeah i ain t falling i ain t falling again i ll never see you again cause i ain t falling again i ll never see you again then you gonna feel like you never lived before
58mxv06kocqYibdXGxuy4y,i think sometimes we see the right signs hate that they re right claim we re still blind ignore the day time we fear the night time crave the right time fill the blanks with the empty words empty promises that won t be fulfilled empty people we could never fill we fight hate with hate we fight love with fear we fight dreams with doubts and we disappear we fight logic over what our heart says demons who ain t even there i really sat there and replaced my goals with a girl who showed me she didn t care i played myself i blamed myself i let em downplay just how i became myself but just know that i made myself all by myself i faced myself when they said i wouldn t no more time to backtrack flashback sorry thought i told you that warned you that i gotta get back on the road cause you re immune to me and now this space here in my heart is opportunity these spaces in my head i hear voices in my head they tell me you should go voices in my head i hear voices in my head they say leave you alone won t you leave me alone i hear voices in my head i hear voices in my head all these voices in my head warned you that warned you that voices in my
7C318bpvzKleqi0sYaZh5L,lately you ve been showing all the signs of a woman with someone else on her mind it s not your fault it s the nights i ve left you alone and if you re thinking you want a stranger there s one coming home if you re thinking you want a stranger i ll soon be there you re going to see a change in me this time i swear no more late nights coming in at daylight and no more doing you wrong if you re thinking you want a stranger there s one coming home bought you a silk gown and perfume today picked up some roses and champagne on the way oh i called to ask you to put some soft music on cause if you re thinking you want a stranger there s one coming home if you re thinking you want a stranger i ll soon be there you re going to see a change in me this time i swear no more late nights coming in at daylight and no more doing you wrong if you re thinking you want a stranger there s one coming home  if you re thinking you want a stranger there s one coming home
5fQIuK5FoSGbbJW8rRG3L0,up along the hallway down along the stairs i can see the pictures we made down through the years and it makes me blue darling thinking of the past and i m truly sorry i couldn t make it last walk the way the wind blows cry the tears i cried hoping for you darling to be here by my side i got to do some thinking of where to go from here walk the way the wind blows wipe away the tears i remember darling when you first came to me all the air was sweet then and all our time was free but like the leaves that wither our hearts fell away i think i ll just go out alone and walk my blues away walk the way the wind blows cry the tears i cried hoping for you darling to be here by my side i got to do some thinking of where to go from here walk the way the wind blows wipe away the tears walk the way the wind blows cry the tears i cried hoping for you darling to be here by my side i got to do some thinking of where to go from here walk the way the wind blows wipe away the tears walk the way the wind blows wipe away the tears
7f5ppYCVLnXkVkSMTNfJTG,i just want to get lost my mind brings such heavy thoughts give me a taste of darkness make me a little bit looking at films supposed to set the fire you will be there and i will stop the story on my favorite part where you and i began where you and i began the story stops when we are moving on weve still got time before we unwind i dont want to be there youre leaving me on the edge my hands are tied whos been listening i ve been patiently waiting for someone like you i just want to get lost in your arms i dont need your sympathy i dont want your company
5rY8ygGg0HcipgYaVb4YoL,travelin light is the only way to fly travelin light just you and i way on down to ecstasy way on down and our own way traveling light is the only way to fly travelin light and you can catch the wind travelin light better let your mind pretend get on down to paradise maybe once now maybe twice travelin light is the only way to fly get on down to paradise maybe once now maybe twice travelin light it s the only way to fly
6jEdKyeB9pF9hAe2CxiV7h,walking oh so slowly don t know anybody feels like i m in cairo talking oh so quickly please explain what they mean taking matters too light how did this start a fight why did i tie them tight double knotted tonight i guess this must be cairo diamonds and brass hid behind painted glass in the heart of cairo sinking in way too deep i won t care what they think once i ve left for cairo thinking about it too hard shouldn t take this too far or i ll end up in cairo how did i find my back in cairo 
1SB7X7cwgva1DyipJp17ly,people it s time for the ice crush so listen to my words i bring much sense as i commence my intense your telephoto break out your big lens look check out the sales charts my record s kickin i m breakin p d s hearts they banned me from their shows because they said i m too hard but no sell out i guess i m just barred i ain t changin mine for nobody they bleeped words from doug s la di da di i can t get a bleep what s the deal maybe my words are just too real it s not profanity it s just the man in me he doesn t want you to see what i see doesn t want you to be what you can be word censorship of reality radio suckers never play me suckers don t but some do the real troopers bring the ice to you and close friends to me yea public enemy these stations have high intellect they don t pretend to be too bourgeois to rock a jam raw understand what i m sayin they re down by law they play the jams that are right sometimes not polite they realize you gotta get some people uptight speak the word your voice will definitely be heard lie to yourself you re destined to be to the curb some stations don t care they ll never put on the air nothin but commercial junk their brain power s impaired they don t listen or try to hear what i write maybe just think once or try some school at night they re makin radio wack people have to escape but even if i m banned i ll sell a million tapes  radio suckers never play me i make records for music not for the money to some of you that might sound funny but i ain t broke and i don t joke and my are known to make ears smoke clear as a gun scope i speak the pure dope can the radio handle the truth nope uncut no edits no censors you can get a plastic rapper from any ol dispenser a penny a yard to make a record ain t hard but to make it mean something that s a job but then we do it they refuse it so i tell them duck suckers to cold go screw it we shouldn t sell out we should just yell out and get them wack motherfuckers the hell out radio suckers never play me cruisin down the street what do i see crash task force l a p d gangs illin wildin and killin hustlers on a roll like they got a million girls on the strap and you know that you know the guys will stop wildin if you stop that crap but you can t you want money so bad you ll jock anything with the gucci tag you gotta have it so the men go get it robbin and stealin soon to regret it livin in a jail cell feelin like a dumbbell while you jump the next jock well that s reality that s what i see nobody says that you got to agree censorship that ain t the way to be i thought you said this country was free radio suckers never play me tone it down is what they say to me the fcc will not allow profanity your subject matter s too hard make a love song you better get real come on i ain t no lover i m a fighter hardcore radical rap rhyme writer pushin the button e does the cuttin everything i say amounts to something more than a single rap i m too deep for that i lay my with logic press the wax play it on your tape deck feel the effect if you can t take the heat eject but i know you can cause you re an ice t fan no sell outs here my man radio 
7hDQaID8QaxYOMi5ISL5QS,i was born in november in a small town i don t remember and when i moved away i left behind something of mine i m tired i m fed up i m hungry using drugs and when i said to you i am happy i was lying
73oWgRveeW0IcKel9rKUhx,can see it won t be easy to keep your head above water without a good friend by your side i can tell you it ll only get harder hold on child hold on the good king is near so near hold on child hold on the good king is strong in his eyes you ain t done nothing wrong i know you feel alone got no place to call your home and it feels all wrong your certainty in life melts quicker than the ice that you re standing on hold on child hold on the good king is near so near hold on child hold on the good king is strong in his eyes you ain t done nothing wrong when i had no choice he gave me a voice now i m singing yes i m singing and it wasn t long before you gave me a song worth singing yeah i m singing hold on child hold on the good king is near hold on child hold on the good king is near so near hold on child hold on the good king is strong in his eyes you ain t done nothing wrong in his eyes you ain t done nothing wrong yeah you ain t done nothing wrong
3PXMtGApGNjLuVySrJM85f,they all said she s just another groupie slut and i said i thought you were anything but think again sometimes reputations outlive their applications and sometimes fires don t go out when you re done playing with them i feel so funny deep inside when you kiss me goodbye sugarhigh sugarhigh we could go out and not even leave the house a t v set and a bottle of wine is just fine making out on that old pull out couch watching saturday night live i guess that s why i feel so funny deep inside when i lick between your thighs sugarhigh sugarhigh alright and i have searched both far and wide and i ve explored the deepest caverns of my mind to try and find an explanation why i get this funny feeling deep inside when you kiss me goodbye and when i lick between your thighs sugarhigh sugarhigh sugarhigh sugarhigh
1seHc80Lrg40IKbBDlIHHQ,i m calm and you re still here waiting i m tired and you re still here shaking ill be speaking slow lightning down my throat as your necklace falls against my clothes if your heart is like your crooked smile i can learn to love it i can learn to love you all take me to your home smother me in lipstick love sinking teeth into my pores i ll be sure to lock the door so fucking cover me unlike a human being somewhere we can go where we can be alone im thinking constantly of what we used to be doll your scent of happiness where everyone can see who you love my hearts enclosed in crystal homes i m sorry i died in forrestal sleep to sink into the sea of trees my hearts alive in forrestal dreams i ll never sleep ill never sleep i m sorry i died in forrestal sleep to sink into the sea of trees my hearts alive in forrestal dreams i ll never sleep ill never dream 
6RhKamQF9G8NaafhMFIFm0,the days we were free hold on strongly in my mind they re a loss to me now and they have been for some time in my memory i will always see your smile as we walked hand in hand those country miles and when you move like that its almost like you re dancing on a new road and there s no one else around who you know and we would dance all night in the rain from the mountain side to the sea and we would run out of sight in a room full of light in the days of the young and the free when the only street lights in the dark nights were the stars and the village hall danced to the pipes and the guitars girls with paint and powder couldn t be prouder of their styles and their lipstick served to hide their drunken smiles and when you move like that its almost like you re dancing on a new road and there s no one else around who you know and we would dance all night in the rain from the mountain side to the sea and we would run out of sight in a room full of light in the days of the young and the free living in the city rife with pitty and regret and i stand on this road like a man who s lost his way there s a land of plenty past this barron emptyness outside but it s lost as dreams for another day and when you move like that its almost like you re dancing on a new road and there s no one else around who you know and we would dance all night in the rain from the mountain side to the sea and we would run out of sight in a room full of light in the days of the young and we would dance all night in the rain from the mountain side to the sea and we would run out of sight in a room full of light in the days of the young and we would dance all night in the rain from the mountain side to the sea and we would run out of sight in a room full of light in the days of the young and the free
6OHxMbYFrCS1gjcx6cEoCH,i love you so much it hurts me darling that s why i m so blue i m so afraid to go to bed at night afraid of losing you i love you so much it hurts me and there s nothing i can do i want to hold you my dear forever and ever i love you so much it hurts me so
51Atfveui0ImDj80U2cqfl,i wish i was more than a cloud in your universe i wish there was room in the sky for the two of us cause when i hear you loud it s a hell of a sound oh when i hear you loud it s a hell of a sound if you were here right now i d be telling you how we ll turn it all around if we were written in reverse and the end was our beginning our love would be rehearsed and the pain would turn to healing if we were written in reverse would you find a way to say it would you love me till it hurts and then maybe we could make it you and i maybe we could make it you and i i wish we were still in new york on the avenue living in before we had known any other view cause when i hear you loud it s a hell of a sound oh when i hear you loud it s a hell of a sound if you were here right now i d be telling you how we ll turn it all around if we were written in reverse and the end was our beginning our love would be rehearsed and the pain would turn to healing if we were written in reverse would you find a way to say it would you love me till it hurts and then maybe we could make it you and i maybe we could make it you and i if we were written in reverse and the end was our beginning our love would be rehearsed and the pain would turn to healing if we were written in reverse would you find a way to say it would you love me till it hurts and then maybe we could make it you and i2
08ZB3nz5i2d3dfjOAuGPpM,i m so tired but i slept all day maybe i m just crazy cause i m not okay baby you ve expired you re out of date i m so tired but i slept all day maybe i m just crazy cause i m not okay baby you ve expired you re out of date you left me waiting never to return again now i m in a million pieces scattered all over the floor and i m feeling confused because you said you loved me more there s only so much that i can take oh i m looking for a good time girl a beautiful world to come home to who s by my side when it all falls down is it too much to ask for someone who don t care about the money in my pocket or the car that i drive want to look into her eyes and say you are you are you are you are my good time girl tonight i would buy her flowers but she d throw them away i d drive for hours wondering who s to blame and i d stay up all night long didn t know what was going on i d stay up all night cause i just couldn t wait for the light to come now i m in a million pieces scattered all over the floor and i m feeling confused because you said you loved me more there s only so much that i can take yeah i m looking for a good time girl a beautiful world to come home to who s by my side when it all falls down is it too much to ask for someone who don t care about the money in my pocket or the car that i drive want to look into her eyes and say you are you are you are you are my good time girl tonight i need someone who likes doing the same shit as me who likes going to the movies who makes me feel like i m the only one i need a girl who knows how to be fun who won t expect me to pick up the bill but if she s good then she knows that i will a girl who just can t wait to be my good time girl i m looking for a good time girl a beautiful world to come home to who s by my side when it all falls down is it too much to ask for someone who don t care about the money in my pocket or the car that i drive want to look into her eyes and say you are you are you are you are my good time girl tonight
3IpOX5XvLmUbEGEBFqO8Jw,love you forever never been a problem that dont mean there might not be somebody else tomorrow look at the statistic lets be realistic flames dont burn forever even though were gonna miss it you know i want ya more than just a sancha trying not to let the moment go passed a cynic in my thoughts i try to make it stop i grew up on relationships that dont last oh lets enjoy what weve got and ride this wave til its done you know that weve both learned a lot it might be time to move on so ill be back in the blink of an eye for you truth be told i would die for you run this out let the well run dry for you cause it was never meant to last that long back in the blink of an eye for you truth be told i would die for you but when its over i wont cry for you cause it was never meant to last that long i like to please you never wanna need you tell me am i predictable yet ill let you kiss me til you dont miss me thats when we both begin to forget sometimes i wonder if you might be ready for more but you bite your tongue when im near im trying to tell you that we could make a pact in blood but its never gonna be clear and when i get older ill let you know if i ever gave it a chance but right now im not sure and im thinking maybe that this shit aint gonna last ill be back in the blink of an eye for you truth be told i would die for you run this out let the well run dry for you cause it was never meant to last that long back in the blink of an eye for you truth be told i would die for you but when its over i wont cry for you cause it was never meant to last that long ill be back in the blink of an eye for you truth be told i would die for you run this out let the well run dry for you cause it was never meant to last that long back in the blink of an eye for you truth be told i would die for you but when its over i wont cry for you cause it was never meant to last that long ill be back in the blink of an eye for you truth be told i would die for you run this out let the well run dry for you cause it was never meant to last that long back in the blink of an eye for you truth be told i would die for you but when its over i wont cry for you cause it was never meant to last that long ill be back in the blink of an eye for you truth be told i would die for you ill be back in the blink of an eye for you but when its over i wont cry for you cause it was never meant to last that long
1NXnEQBxVBPs6DEJB1d7gX,for love you pay the price you give it up you sacrifice and if necessary you compromise sometimes it s bittersweet you ve got to try eight days a week to create a good enough love to keep you see hearts belong to fire so does her love she burns me up with desire my girl s love is right on time sweeter than sweet and ever kind she s so fine even when i come home late at night we don t fuss we never fight cause the girl loves me to the line it was out of my hands i did my best please understand i was late for one of our evening plans champagne dinner for two with candlelight she set the mood and there wasn t anything i could do ooh the one thing i know is it s off her love i m living that girl s love is right on time sweeter than sweet and ever kind she s so fine even when i come home late at night we don t fuss we never fight cause the girl loves me to the line  when i go out to play mind if i m a little bit late she knows i think about her face til i til i get back home what we gonna do tonight it s raining heavy and it s cold outside so let s just love until we get things right and waste a whole lotta time she don t mind and i don t mind she don t don t she don t don t she don t i tell her the things she can t repeat makes her little heart just skip a beat she blush a little bit but then i find even though our love is c est si bon sometimes i like to be alone ring the girl on her private line go to work early outta my head sometimes my love is a waste of time but she s better ever than she used to be loving her is sometimes i m not so sweet and kind when i call her in the middle she s busy at work but not too busy to give me time 
5yq6sR0daF9N4vsaBmD6c7,god rest you merry gentlemen let nothing you dismay remember christ our savior was born on christmas day to save us all from satan s power when we were gone astray o tidings of comfort and joy comfort and joy o tidings of comfort and joy from god our heavenly father a blessed angel came and unto certain shepherds brought tiding of the same how that in bethlehem was born the son of god by name o tidings of comfort and joy comfort and joy o tidings of comfort and joy instrumental now to the lord sing praises all you within this place and with true love and brotherhood each other now embrace this holy tide of christmas doth bring redeeming grace o tidings of comfort and joy comfort and joy o tidings of comfort and joy 
4hG6UXPhxt4HXPOILQTyj5,well we re who s here we are whos here smaller than the eye can see it s true sir we re who s who sir i m a who and so is she we re tiny little people blowing by in the air wondering how and why we re on who the tiniest planet in the sky a ladela deladela who who a ladela deladela who who a ladela deladela who who a ladela dela we re whos here win or lose here struggling to stay alive each gust propels our dust oh how the heck do whos survive at any given moment we could crash or be drowned hitting the ground oh my here on who the tiniest planet in the sky who who i m the mayor who who i m his wife who who just imagine the whos unusual life picture the tiniest houses and grocery stores who tiny umbrellas that drip on the tiniest floors who the tiniest tunnels and tiniest streets miniature buses with miniature seats miniature buildings with miniature windows and doors no smaller town than yours we ve got a marching band that is small but grand oh you ought to hear them wail and the grinch is here and every year i re enact my christmas tale every who down in whoville liked christmas a lot but the grinch who lived just north of whoville did not imagine a place that is tidy and totally clean who where even a grinch wouldn t dare to be totally mean who you think that it s heaven on earth yes you do but heaven on earth isn t heaven on who troubles on who are the biggest that you ve ever seen we re on the brink of war they say we re going to war and oh my cause if we do then here on who well you can kiss whoville goodbye our skies are unbearably dark and war is unbearably near and that s not the end of our troubles here for on the other side of town the truffula trees were all cut down they once stood tall in all their glory but that s another story so here on who we live in fear we re drifting through space and cannot steer a troubled and a tiny land our future s in your hand it s up to you sir please help who sir you re the only one who hears you must sir save our dust sir save our dust sir now that we have reached your ears we re tiny little people saying thanks in advance hoping perchance you ll try here on who the tiniest planet in the sky i won t let you down no i won t let you fall a person s a person no matter how small a person s a person no matter how small whoooo i m the mayor of who why i ve just been elected and upright behavior is thus forth expected yet here sits my son who sent home by his teachers for thinking strange thinks and inventing strange creatures we re going to speak with your teachers today and i hope they have nothing too awful to say if you re hungry there s schlop in the fridgeramator we re late here s a kiss and we ll both see you later
29LTZ2Hs6t2pAvQCLDREvo,i can only give you love that lasts forever and a promise to be near each time you call and the only heart i own for you and you alone that s all that s all i can only give you country walks in springtime and a hand to hold when leaves begin to fall and a love whose burning light will warm the winter night that s all that s all there are those i am sure who have told you they would give you the world for a toy all i have are these arms to enfold you and a love time can never destroy if you re wondering what i m asking in return dear you ll be glad to know that my demands are small say it s me that you ll adore for now and evermore that s all that s all  if you re wondering what i m asking in return dear you ll be glad to know that my demands are small say it s me that you ll adore for now and evermore that s all that s all
3uGu44lI7sbtEIsKG0Jp5K,baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever yeah i m that boogaloo shrimp no sip polite i m a live it pimp up brights right i m bustin out of my cage cage i won t go out to get real trashed rock n roll like johnny cash might crash whip whip clash pedal to the metal while i m pumpin that gas party like it s the last day burn the town leave them all in place tonight i m going and now i don t care about what you say i will go out and do my way hey i will party pretty hard on the boulevard baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever let s go party to the am shout out to dj am we re gonna miss you miss you playin you re a super mega dj and now i want a moment of silence for my friend yeah oh now let s rock it hard wolfgang is beat bang make a mutherf r wanna gang bang get ignorant let my chain hang i pull my cards and now i ma live it up get it until i give it up i party hard on the boulevard baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever make it last baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long let s make it last forever baby let s party all night long
3miA2REBXy3TKnIQb4RYMg,yo check it out this is the boy wyclef from tranzlators i m coming from the booga basement with a roots drink in my hands so put the roots tonics in the air yeah cause i m a start this one off like this cause niggas are living like there ain t no tomorrow i nuked this on the s900 cause i couldn t afford a 1100 i m a start this one a little something like this here we go hey yo people you re living like there ain t no tomorrow you get caught in the terror of sodom and gamorrah father forgeive him for he know not what he done when the bum search for crumbs the son search for condoms he seek no with his ring but with his head that leave many dead in hospital beds now you and death are newlyweds so before i enter the tunnel i step back and shake it is it world the death or better life in a casket destuction of the flesh new reporter wasn t coming the devil cursed him cause he couldn t follow 10 commandments living like there ain t no tomorrow you re living like there ain t no tomorrow you re living like there ain t no tomorrow you open up your eyes and it was sodom gamorrahwoo living like there ain t no tomorrow you re living like there ain t no tomorrow you re living like there ain t no tomorrow open up your eyes i called up the vp she told me she was busy watching tv with roxy i told her i was coming she said that ain t necessary three s a crowd so what s the philosophy another girl trying to take my girl away from me easy fuck the door i jumped through the window somewhere over the rainbow geromimo aint no bitch stealin my ho stick stick in your socket i sacrifice you like a live rabbit fatal attraction the coffin s the cabinet cause in the 90 s girls got dicks so keep the light on and make sure that the chicks dont got the dicks she said that she did it with some girl named lisa i said what s the boot yo she pulled the camcorder bust it so what s the charge you called me a womanizor i tried to say sorrym she said say sorry for taquisha chairs come flying my way like balls at basketball practice call the priest cause she s turning to the exorcist she kicked me out cause she was paying for the apartment that s real you got no girl if you got no money to spend but she had loved me for my mind and my poetic skills but now i m checking magazings and getting cheap thrills asking myself when will it end cause when it came to sex my hand was my best friends  i m living like there ain t no tomorrow i m living like there ain t no tomorrow i m living like there ain t no tomorrow open up my eyes and it was sodom gamorrahwoo living like there ain t no tomorrow i m living like there ain t no tomorrow i m living like there ain t no tomorrow open up my eyes i had a cousin like a brother he tried to play me undercover he said i didn t bang her but the girl was his secret lover but i played stupid like my brain had no minerals it s so hard to say good bye we singing at the funeral girls smash it up easy when they know they got the bugsy he used to sleep alone but now he s riding mrs daisy you say all my business my life s my life my knife s my knife so i be the lion that guards the trife but at the party i still move my waistline a girl approached me and asked me for the time i said no disrespect but check the watch on your wrist and if you re looking for a hit check charles bronson from death wish then all of a sudden her man pushed me from the back i turned out real cool i said why did you do that the name is clef clef bond then mark my word that i m a break your fucking arm unless you apologize and pick on someone your size not too cookoo hit you but the 4 to the 5 point it to your nose now your blood turns to snow i m living like there ain t no tomorrow i m living like there ain t no tomorrow i m living like there ain t no tomorrow open up my eyes and it was sodom gamorrahwoo living like there ain t no tomorrow i m living like there ain t no tomorrow i m living like there ain t no tomorrow open up my eyes
